연번,시도,시군구,위도,경도,섬이름,섬코드,육지b연결유무,여객선 유도선 운항여부,접안시설 보유,개발대상섬,성장촉진지역,특수상황지역,인구감소지역,먼섬특별법,2023년 총인구,증감률,증감량,2024년 총인구,2024년 세대,2024년 남자인구,2024년 여자인구,해안선 데이터 기준 면적(제곱키로미터),해안선길이(키로미터),지적도 기준 면적(제곱키로미터),읍면동사무소_본청,읍면동사무소 출장소 행정지원센터,경찰서,파출소,지구대,치안센터,해양경찰서,해경파출소,해경출장소,소방서,119안전센터,119지역대,우체국,NH농협은행,지역농축협,하나로마트,SH수협은행,수협 회원 조합,종합병원 시설 수,종합병원 병상 수,종합병원 의사 수,병원 시설 수,병원 병상 수,병원 의사 수,요양병원 시설 수,요양병원 병상 수,요양병원 의사 수,치과병원 시설 수,치과병원 병상 수,치과병원 의사 수,정신병원 시설 수,정신병원 병상 수,정신병원 의사 수,한방병원 시설 수,한방병원 병상 수,한방병원 의사 수,의원 시설 수,의원 병상 수,의원 의사 수,치과의원 시설 수,치과의원 병상 수,치과의원 의사 수,한의원 시설 수,한의원 병상 수,한의원 의사 수,보건소 시설 수,보건소 병상 수,보건소 의사 수,보건의료원 시설 수,보건의료원 병상 수,보건의료원 의사 수,보건지소 시설 수,보건지소 병상 수,보건지소 의사 수,보건진료소 시설 수,보건진료소 병상 수,보건진료소 의사 수,약국,어린이집 시설,어린이집 정원,어린이집 유아,어린이집 교직원,유치원 시설,유치원 학급,유치원 정원,유치원 유아,유치원 교직원,초등학교 시설,초등학교 학급,초등학교 학생,초등학교 교직원,중학교 시설,중학교 학급,중학교 학생,중학교 교직원,고등학교 시설,고등학교 학급,고등학교 학생,고등학교 교직원,초등학교 총 폐교,초등학교 매각폐교,초등학교 보유폐교,중학교 총 폐교,중학교 매각폐교,중학교 보유폐교,고등학교 총 폐교,고등학교 매각폐교,고등학교 보유폐교,상수도,지하수(관정),해수담수화시설,소규모급수시설,운반급수,빗물 저장,생수 배달,생활용수 기타,송전,디젤발전,태양광발전,풍력발전,전력공급 기타,acc_health_2020_mean,acc_health_2020_min,acc_health_2020_max,acc_health_2021_mean,acc_health_2021_min,acc_health_2021_max,acc_health_2022_mean,acc_health_2022_min,acc_health_2022_max,acc_health_2023_mean,acc_health_2023_min,acc_health_2023_max,acc_emergency_2020_mean,acc_emergency_2020_min,acc_emergency_2020_max,acc_emergency_2021_mean,acc_emergency_2021_min,acc_emergency_2021_max,acc_emergency_2022_mean,acc_emergency_2022_min,acc_emergency_2022_max,acc_emergency_2023_mean,acc_emergency_2023_min,acc_emergency_2023_max,acc_clinic_2020_mean,acc_clinic_2020_min,acc_clinic_2020_max,acc_clinic_2021_mean,acc_clinic_2021_min,acc_clinic_2021_max,acc_clinic_2022_mean,acc_clinic_2022_min,acc_clinic_2022_max,acc_clinic_2023_mean,acc_clinic_2023_min,acc_clinic_2023_max,grid_count,ferry_time_actual,최단소요_min,최단소요_max,총운항편수_편도,경유항로수,ferry_available,access_allnull,has_emergency_onisland,has_clinic_onisland,dist_main_km,sea_leg_min,sea_leg_source,land_leg_emergency_km,land_leg_clinic_km,land_leg_emergency_min,land_leg_clinic_min,Y_time_emergency,Y_time_clinic
250,전라남도,신안군,34.63520775,126.0845821,기도,469101054,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,16,▼6.3%,-1,15,10,6,9,0.2505,3.4103,0.2611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,240.0,240.0,240.0,4.0,1.0,1,1,0,0,9.707200374218624,19.41440074843725,dist_based,47.492,5.316,71.238,7.973999999999999,90.65240074843724,27.38840074843725
251,전라남도,신안군,34.57832725,126.1434757,평사도,469101055,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,35,▼8.6%,-3,32,18,20,12,0.3474,5.3146,0.3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,X,○,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,1,0,0,10.84154247941907,21.68308495883814,dist_based,8.285,7.976,12.4275,11.964,34.11058495883814,33.64708495883814
252,전라남도,신안군,34.56627154,126.1507785,고사도,469101056,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,19,▲5.3%,1,20,14,12,8,0.5483,4.1815,0.5409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,○,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,1,0,0,9.750000144849924,19.500000289699848,dist_based,8.285,7.976,12.4275,11.964,31.92750028969985,31.464000289699847
253,전라남도,신안군,34.64290493,126.1546496,장산도,469101057,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,1378,▼1.2%,-16,1362,885,748,614,26.2307,40.7913,25.8501,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,1,20,7,5,1,1,17,10,4,1,7,26,12,1,3,17,9,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,0,1,0,1,8.787141688259396,17.574283376518792,dist_based,47.492,5.316,71.238,7.973999999999999,88.81228337651879,10.0
254,전라남도,신안군,34.61473358,126.1835393,백야도,469101058,미연결,미운항,보유,해당,해당,해당 없음,해당,해당 없음,16,0.00%,0,16,7,11,5,0.1907,2.7559,0.1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,○,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,600.0,600.0,600.0,2.0,1.0,1,1,0,0,8.009079105583975,16.01815821116795,dist_based,26.995,8.634,40.4925,12.951,56.51065821116795,28.96915821116795
255,전라남도,신안군,34.62123028,126.1166998,막금도,469101059,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,17,▼5.9%,-1,16,12,9,7,0.8002,5.0555,0.7708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,○,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,240.0,240.0,240.0,4.0,1.0,1,1,0,0,10.668760996682073,21.337521993364145,dist_based,47.492,5.316,71.238,7.973999999999999,92.57552199336416,29.311521993364146
256,전라남도,신안군,34.62358443,126.2009076,마진도,469101060,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,60,▲5.0%,3,63,43,34,29,0.8922,8.7642,0.8792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,X,X,○,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,60.0,60.0,60.0,6.0,2.0,1,1,0,1,5.760600652168226,11.521201304336453,dist_based,26.995,8.634,40.4925,12.951,52.01370130433645,10.0
257,전라남도,신안군,34.57804534,126.1952219,율도(장산면),469101061,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,15,▲6.7%,1,16,11,10,6,0.3912,3.8329,0.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,○,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,1,0,0,7.014971550356698,14.029943100713396,dist_based,8.285,7.976,12.4275,11.964,26.4574431007134,25.993943100713395
258,전라남도,신안군,34.73768786,126.125623,안좌도,469101062,연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,2702,▲3.0%,81,2783,1584,1448,1335,48.6358,56.1338,48.3834,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,1,1,20,13,5,1,1,20,9,4,1,7,51,14,1,3,27,9,1,7,85,19,5,5,0,0,0,0,0,0,0,○,○,X,X,X,X,X,X,○,X,X,X,X,5.097167659681081,0.152454027,9.122998086,5.269291891891892,0.156,11.368,5.269291891891892,0.156,11.368,5.265589189189189,0.153,11.373,50.9588120912973,44.77539428,57.76385485,47.3712,40.948,52.563,47.3712,40.948,52.563,47.3118054054054,40.917,52.754,5.686709783783784,0.33837,11.74704,5.713886486486486,0.348,15.688,5.713886486486486,0.348,15.688,5.633637837837838,0.295,15.64,185,150.0,150.0,150.0,2.0,1.0,1,0,0,1,1.9289218163893225,0.0,connected_0,44.291,2.26,66.4365,3.39,66.4365,3.39
259,전라남도,신안군,34.72876874,126.1881149,요력도,469101063,미연결,미운항,미보유,해당 없음,해당,해당 없음,해당,해당 없음,2,0.00%,0,2,2,2,0,0.156,1.8338,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,○,X,○,X,X,X,7.581060436,7.581060436,7.581060436,7.749,7.749,7.749,7.749,7.749,7.749,7.721,7.721,7.721,53.7404195,53.7404195,53.7404195,50.434,50.434,50.434,50.434,50.434,50.434,50.405,50.405,50.405,8.62324,8.62324,8.62324,8.282,8.282,8.282,8.282,8.282,8.282,8.229,8.229,8.229,1,,,,,,0,0,0,0,6.263876191980686,12.527752383961372,dist_based,47.492,5.316,71.238,7.973999999999999,83.76575238396137,20.50175238396137
260,전라남도,신안군,34.69085283,126.1832219,자라도,469101064,연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,323,▲4.0%,13,336,182,178,158,4.8056,16.9018,4.7048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,○,○,○,X,X,X,X,X,○,X,X,X,X,2.4143340764705883,0.641262519,3.981007395,2.3338235294117644,0.481,3.892,2.3338235294117644,0.481,3.892,2.335058823529412,0.482,3.889,56.971617308235295,55.52430411,58.98505029,53.18370588235295,51.924,54.934,53.18370588235295,51.924,54.934,53.13276470588236,51.877,55.029,14.434438823529412,13.05613,16.12587,11.030823529411764,9.771,12.782,11.030823529411764,9.771,12.782,10.956117647058823,9.701,12.852,17,240.0,240.0,240.0,4.0,1.0,1,0,0,1,6.389954197300135,0.0,connected_0,47.492,5.316,71.238,7.973999999999999,71.238,7.973999999999999
261,전라남도,신안군,34.69284493,126.1420099,부소도,469101065,연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,23,▲4.3%,1,24,17,9,15,0.7902,3.8774,0.7542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,0,1,0,0,3.3061869016565395,0.0,connected_0,47.492,5.316,71.238,7.973999999999999,71.238,7.973999999999999
262,전라남도,신안군,34.70820215,126.1284662,박지도,469101066,연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,31,0.00%,0,31,25,17,14,1.1226,4.4898,1.1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,○,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,0,1,0,0,1.1951446575456774,0.0,connected_0,47.492,5.316,71.238,7.973999999999999,71.238,7.973999999999999
263,전라남도,신안군,34.70541619,126.1040505,반월도,469101067,연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,117,▲11.1%,13,130,74,72,58,1.9308,6.3198,1.9021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,240.0,240.0,240.0,4.0,1.0,1,1,0,1,2.057285579079348,0.0,connected_0,47.492,5.316,71.238,7.973999999999999,71.238,7.973999999999999
264,전라남도,신안군,34.75368688,126.0554664,사치도,469101068,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,70,▲15.7%,11,81,49,48,33,0.7436,6.5459,0.7608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,○,○,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40.0,40.0,40.0,32.0,1.0,1,1,0,0,4.442258924639792,8.884517849279584,dist_based,47.353,5.177,71.02950000000001,7.765499999999999,79.9140178492796,16.650017849279585
265,전라남도,신안군,34.78442607,126.1376771,팔금도,469101069,연결,미운항,보유,해당,해당,해당 없음,해당,해당 없음,889,▼1.0%,-9,880,546,443,437,17.169,34.8687,17.094,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,1,1,17,5,4,1,5,14,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,○,X,X,X,X,X,X,X,○,X,○,X,X,2.870287023380952,0.477698563,7.233109174,2.8308412698412697,0.337,7.833,2.8308412698412697,0.337,7.833,2.8145873015873013,0.338,7.803,44.17004025984127,41.57177757,47.15598939,40.63588888888889,37.121,44.069,40.63588888888889,37.121,44.069,40.61809523809524,37.635,44.039,6.368496984126984,3.28356,10.00481,6.037555555555556,3.034,10.313,6.037555555555556,3.034,10.313,5.931920634920635,2.981,10.148,63,,,,,,0,0,0,1,0.6257995414547202,0.0,connected_0,38.764,3.841,58.146,5.7615,58.146,5.7615
266,전라남도,신안군,34.8170809,126.1568832,매도,469101070,연결,미운항,보유,해당,해당,해당 없음,해당,해당 없음,20,▲10.0%,2,22,15,13,9,0.3618,4.0909,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,1,0,0,1.1062391184942917,0.0,connected_0,42.196,8.099,63.294,12.1485,63.294,12.1485
267,전라남도,신안군,34.84128322,126.1096416,암태도,469101071,연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,1609,▲0.1%,1,1610,929,858,752,37.1848,52.4063,36.9843,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,1,1,70,29,7,1,1,17,6,4,1,7,46,14,1,3,21,9,0,0,0,0,2,2,0,0,0,0,0,0,0,○,X,○,X,X,X,X,X,○,X,X,X,X,4.8318242830625,0.230156142,12.7000566,4.4185,0.243,10.594,4.4185,0.243,10.594,4.453680555555556,0.245,10.583,36.85964704798611,29.41802496,45.14572993,33.459673611111114,26.685,40.354,33.459673611111114,26.685,40.354,33.390430555555554,26.653,40.25,11.569602291666666,6.20977,20.09149,10.941,5.034,18.619,10.941,5.034,18.619,10.854319444444444,5.018,18.595,144,,,,,,0,0,1,1,3.463669715483225,0.0,connected_0,36.28,9.426,54.42,14.139,50.08564583333333,14.139
268,전라남도,신안군,34.81321866,126.0613216,추포도,469101072,연결,미운항,보유,해당,해당,해당 없음,해당,해당 없음,123,▼7.3%,-9,114,61,54,60,3.3527,16.9413,3.3417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,1.035987715,0.622316261,1.396281194,1.1003333333333334,0.264,1.982,1.1003333333333334,0.264,1.982,1.0903333333333334,0.251,1.97,42.30844765333333,41.20560953,42.81457447,38.70066666666667,37.758,39.49,38.70066666666667,37.758,39.49,38.6655,37.726,39.455,12.262308333333332,11.16147,12.76744,14.9965,14.054,15.786,14.9965,14.054,15.786,14.938,13.999,15.727,6,,,,,,0,0,0,1,1.034420319818078,0.0,connected_0,39.637,15.909,59.4555,23.8635,59.4555,22.407
269,전라남도,신안군,34.89249461,126.1853715,당사도,469101073,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,184,▲2.2%,4,188,93,104,84,1.4075,10.5136,1.3487,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,67.0,67.0,67.0,4.0,1.0,1,1,0,1,9.676179542051669,19.352359084103337,dist_based,42.196,8.099,63.294,12.1485,82.64635908410334,10.0
270,전라남도,신안군,34.88097592,126.1672956,초란도,469101074,미연결,미운항,보유,해당,해당,해당 없음,해당,해당 없음,7,▲14.3%,1,8,5,5,3,0.277,3.0628,0.2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,○,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,1,0,0,8.177664416425383,16.355328832850766,dist_based,42.196,8.099,63.294,12.1485,79.64932883285076,28.503828832850765
271,전라남도,신안군,34.99920011,126.2297691,율도(지도읍),469101075,미연결,미운항,보유,해당 없음,해당,해당 없음,해당,해당 없음,1,0.00%,0,1,1,1,0,0.3171,2.8023,0.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,○,X,X,X,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,1,0,0,2.3563459713218404,4.712691942643681,dist_based,35.894,7.395,53.841,11.0925,58.55369194264368,15.80519194264368
272,전라남도,신안군,34.77715852,126.0336282,노대도,469101076,미연결,미운항,보유,해당 없음,해당,해당 없음,해당,해당 없음,3,0.00%,0,3,3,3,0,0.5004,6.153,0.4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,○,X,X,X,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,1,0,0,4.039786622874619,8.079573245749238,dist_based,39.705,15.977,59.5575,23.9655,67.63707324574924,32.04507324574924
273,전라남도,신안군,34.91710506,126.1968275,진섬,469101077,미연결,운항,보유,해당 없음,해당,해당 없음,해당,해당 없음,14,▼21.4%,-3,11,7,7,4,0.2301,2.2898,0.2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,1,0,0,8.554580857866638,17.109161715733276,dist_based,46.872,13.971,70.30799999999999,20.9565,87.41716171573327,38.06566171573327
274,전라남도,신안군,34.8403428,126.3058749,외안도,469101078,미연결,미운항,미보유,해당 없음,해당,해당 없음,해당,해당 없음,0,,2,2,1,1,1,0.1283,2.5914,0.1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,1,0,0,1.3627939634307504,2.725587926861501,dist_based,10.356,2.224,15.534,3.3360000000000003,18.259587926861503,6.061587926861501
275,전라남도,신안군,34.8499747,126.2187325,역도,469101079,미연결,미운항,미보유,해당 없음,해당,해당 없음,해당,해당 없음,0,,4,4,2,3,1,0.2453,2.1051,0.2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,1,0,0,7.658139694809622,15.316279389619242,dist_based,42.196,8.099,63.294,12.1485,78.61027938961924,27.46477938961924
276,전라남도,신안군,34.8126226,126.3375582,용출도,469101080,미연결,미운항,미보유,해당 없음,해당,해당 없음,해당,해당 없음,0,,2,2,1,1,1,0.1752,2.4097,0.1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,2.929940169,2.929940169,2.929940169,2.97,2.97,2.97,2.97,2.97,2.97,2.889,2.889,2.889,8.826616046,8.826616046,8.826616046,8.344,8.344,8.344,8.344,8.344,8.344,8.335,8.335,8.335,9.59591,9.59591,9.59591,9.357,9.357,9.357,9.357,9.357,9.357,9.352,9.352,9.352,1,,,,,,0,0,0,0,2.2093221774397542,4.4186443548795085,dist_based,2.999,1.546,4.4985,2.3190000000000004,8.917144354879508,6.737644354879508
